Fiscal Year,Land Class,Land Category,State,County,FIPS Code,Offshore Region,Product,Volume
2011,Federal,Onshore,Ohio,Athens,"39009","",Gas (mcf),851
2011,Federal,Onshore,Alaska,Kenai (Post),"02122","",Oil (bbl),251653
2011,Federal,Onshore,Wyoming,Sweetwater,"56037","",Gas (mcf),130398752
2011,Federal,Onshore,Wyoming,Sweetwater,"56037","",Oil (bbl),2488610
2011,Federal,Onshore,Louisiana,Ouachita,"22073","",Gas (mcf),492
2011,Federal,Onshore,Louisiana,Natchitoches,"22069","",Oil (bbl),47
2011,Federal,Onshore,Texas,Nacogdoches,"48347","",Oil (bbl),260
2011,Federal,Onshore,West Virginia,Grant,"54023","",Gas (mcf),24468
2011,Federal,Onshore,Kansas,Seward,"20175","",Gas (mcf),128196
2011,Federal,Onshore,Texas,Nacogdoches,"48347","",Gas (mcf),254942
2011,Federal,Onshore,Colorado,Broomfield,"08014","",Oil (bbl),170
2011,Federal,Onshore,Colorado,Broomfield,"08014","",Gas (mcf),1234
2011,Federal,Onshore,Louisiana,Morehouse,"22067","",Gas (mcf),1513
2011,Federal,Onshore,New Mexico,Roosevelt,"35041","",Oil (bbl),93725
2011,Federal,Onshore,Louisiana,Lincoln,"22061","",Gas (mcf),1305
2011,Federal,Onshore,Louisiana,Lincoln,"22061","",Oil (bbl),1
2011,Federal,Onshore,Kansas,Seward,"20175","",Oil (bbl),562
2011,Federal,Onshore,Alaska,Tyonek,"02122","",Gas (mcf),8509871
2011,Federal,Onshore,Louisiana,La Salle,"22059","",Gas (mcf),469
2011,Federal,Onshore,Louisiana,La Salle,"22059","",Oil (bbl),77
2011,Federal,Onshore,Louisiana,Lafourche,"22057","",Oil (bbl),110
2011,Federal,Onshore,Texas,Nueces,"48355","",Oil (bbl),147
2011,Federal,Onshore,New York,Steuben,"36101","",Gas (mcf),264
2011,Federal,Onshore,Colorado,Yuma,"08125","",Gas (mcf),1439870
2011,Federal,Onshore,Texas,Nueces,"48355","",Gas (mcf),52593
2011,Federal,Onshore,Colorado,Cheyenne,"08017","",Oil (bbl),21040
2011,Federal,Onshore,Colorado,Cheyenne,"08017","",Gas (mcf),142431
2011,Federal,Onshore,Colorado,Montezuma,"08083","",Gas (mcf),161588727
2011,Federal,Onshore,Colorado,Montezuma,"08083","",Oil (bbl),115811
2011,Federal,Onshore,Virginia,Wise,"51195","",Gas (mcf),20569
2011,Federal,Onshore,Utah,Garfield,"49017","",Oil (bbl),167084
2011,Mixed Exploratory,Onshore,Utah,San Juan,"49037","",Gas (mcf),144468
2011,Mixed Exploratory,Onshore,Utah,San Juan,"49037","",Oil (bbl),4773
2011,Federal,Onshore,Nevada,Washoe,"32031","","Geothermal - electrical generation, kilowatt hours (kwh)",85131232
2011,Federal,Onshore,Texas,Ochiltree,"48357","",Oil (bbl),2
2011,Federal,Onshore,Texas,Ochiltree,"48357","",Gas (mcf),3049
2011,Federal,Onshore,Utah,Garfield,"49017","",Gas (mcf),9125
2011,Federal,Onshore,Kansas,Morton,"20129","",Gas (mcf),2957053
2011,Federal,Onshore,Louisiana,E Baton Rouge,"22033","",Gas (mcf),8030
2011,Federal,Onshore,Louisiana,E Baton Rouge,"22033","",Oil (bbl),795
2011,Federal,Onshore,Alabama,Jefferson,"01073","",Coal (ton),38783
2011,Federal,Onshore,Montana,Yellowstone,"30111","",Oil (bbl),66
2011,Federal,Onshore,Texas,Parker,"48367","",Oil (bbl),1
2011,Federal,Onshore,Texas,Parker,"48367","",Gas (mcf),13298
2011,Federal,Onshore,Louisiana,De Soto,"22031","",Gas (mcf),3491627
2011,Federal,Onshore,Louisiana,De Soto,"22031","",Oil (bbl),559
2011,Federal,Onshore,Kansas,Morton,"20129","",Oil (bbl),126192
2011,Federal,Onshore,Florida,Polk,"12105","",Phosphate raw ore (ton),179705
2011,Federal,Onshore,New Mexico,Roosevelt,"35041","",Gas (mcf),1178488
2011,Federal,Onshore,Texas,Sabine,"48403","",Oil (bbl),4284
2011,Federal,Onshore,Texas,Sabine,"48403","",Gas (mcf),27710
2011,Federal,Onshore,Montana,Treasure,"30103","",Coal (ton),1122552
2011,Federal,Onshore,Texas,San Augustin,"48405","",Oil (bbl),270
2011,Federal,Onshore,Utah,Grand,"49019","",Oil (bbl),72544
2011,Federal,Onshore,Wyoming,Carbon,"56007","",Oil (bbl),800693
2011,Federal,Onshore,Wyoming,Carbon,"56007","",Gas (mcf),71072483
2011,Federal,Onshore,Texas,San Augustin,"48405","",Gas (mcf),154889
2011,Federal,Onshore,Louisiana,Claiborne,"22027","",Gas (mcf),173308
2011,Federal,Onshore,Louisiana,Claiborne,"22027","",Oil (bbl),10782
2011,Federal,Onshore,Colorado,Delta,"08029","",Oil (bbl),37
2011,Federal,Onshore,Utah,Grand,"49019","",Gas (mcf),3123871
2011,Federal,Onshore,Idaho,Caribou,"16029","",Phosphate raw ore (ton),4483987
2011,Federal,Onshore,Colorado,Delta,"08029","",Gas (mcf),39766
2011,Federal,Onshore,Colorado,Delta,"08029","",Coal (ton),3305878
2011,Federal,Onshore,Texas,San Jacinto,"48407","",Oil (bbl),32717
2011,Federal,Onshore,Virginia,Giles,"51071","",Limestone (ton),148132
2011,Federal,Onshore,Colorado,La Plata,"08067","",Oil (bbl),62
2011,Federal,Onshore,Texas,San Jacinto,"48407","",Gas (mcf),520023
2011,Federal,Onshore,Colorado,Dolores,"08033","",Oil (bbl),24529
2011,Federal,Onshore,Colorado,Dolores,"08033","",Gas (mcf),191294293
2011,Federal,Onshore,Wyoming,Sublette,"56035","",Gas (mcf),1056103204
2011,Federal,Onshore,Wyoming,Sublette,"56035","",Oil (bbl),6765728
2011,Federal,Onshore,Louisiana,Caldwell,"22021","",Gas (mcf),12839
2011,Federal,Onshore,Texas,Shelby,"48419","",Oil (bbl),22519
2011,Federal,Onshore,Texas,Shelby,"48419","",Gas (mcf),6719591
2011,Federal,Onshore,Colorado,Fremont,"08043","",Oil (bbl),64
2011,Federal,Onshore,Colorado,Fremont,"08043","",Gas (mcf),110
2011,Federal,Onshore,New York,Chautauqua,"36013","",Gas (mcf),8699
2011,Federal,Onshore,Idaho,Clearwater,"16035","",Gold (ton),3
2011,Federal,Onshore,Louisiana,Caddo,"22017","",Gas (mcf),349847
2011,Federal,Onshore,Louisiana,Caddo,"22017","",Oil (bbl),7836
2011,Federal,Onshore,Virginia,Dickenson,"51051","",Gas (mcf),166199
2011,Federal,Onshore,Utah,Summit,"49043","",Oil (bbl),15544
2011,Federal,Onshore,New York,Chemung,"36015","",Gas (mcf),51078
2011,Federal,Onshore,Texas,Starr,"48427","",Gas (mcf),4847428
2011,Federal,Onshore,Texas,Tarrant,"48439","",Oil (bbl),2556
2011,Federal,Onshore,Wyoming,Sheridan,"56033","",Gas (mcf),7437563
2011,Federal,Onshore,Louisiana,Bossier,"22015","",Gas (mcf),14895712
2011,Federal,Onshore,Louisiana,Bossier,"22015","",Oil (bbl),61295
2011,Federal,Onshore,Colorado,La Plata,"08067","",Gas (mcf),12684737
2011,Federal,Onshore,Colorado,La Plata,"08067","",Coal (ton),464601
2011,Federal,Onshore,Utah,Washington,"49053","",Gas (mcf),4157
2011,Federal,Onshore,Wyoming,Sheridan,"56033","",Oil (bbl),5931
2011,Federal,Onshore,Texas,Tarrant,"48439","",Gas (mcf),11017546
2011,Federal,Onshore,Colorado,Moffat,"08081","",Coal (ton),3188355
2011,Federal,Onshore,Colorado,Moffat,"08081","",Gas (mcf),16771614
2011,Federal,Onshore,Colorado,Moffat,"08081","",Oil (bbl),243664
2011,Federal,Onshore,Texas,Taylor,"48441","",Gas (mcf),2157
2011,Federal,Onshore,Texas,Walker,"48471","",Gas (mcf),4187
2011,Federal,Onshore,Louisiana,Bienville,"22013","",Gas (mcf),199918
2011,Federal,Onshore,Louisiana,Bienville,"22013","",Oil (bbl),32
2011,Federal,Onshore,Colorado,Garfield,"08045","",Oil (bbl),603544
2011,Federal,Onshore,Colorado,Garfield,"08045","",Gas (mcf),186295531
2011,Federal,Onshore,Colorado,Garfield,"08045","",Coal (ton),6500
2011,Federal,Onshore,Kansas,Meade,"20119","",Gas (mcf),6868
2011,Federal,Onshore,Illinois,Clinton,"17027","",Oil (bbl),17051
2011,Federal,Onshore,Montana,Wibaux,"30109","",Gas (mcf),142347
2011,Federal,Onshore,Oklahoma,Caddo,"40015","",Oil (bbl),41
2011,Federal,Onshore,Oklahoma,Caddo,"40015","",Gas (mcf),156989
2011,Mixed Exploratory,Onshore,Colorado,San Miguel,"08113","",Oil (bbl),104
2011,Mixed Exploratory,Onshore,Colorado,San Miguel,"08113","",Gas (mcf),170116
2011,Federal,Onshore,Colorado,Logan,"08075","",Gas (mcf),1440
2011,Federal,Onshore,Montana,Fallon,"30025","",Gas (mcf),7848105
2011,Federal,Onshore,Montana,Fallon,"30025","",Oil (bbl),1773561
2011,Federal,Onshore,New Mexico,Rio Arriba,"35039","",Oil (bbl),732122
2011,Federal,Onshore,New Mexico,Rio Arriba,"35039","",Gas (mcf),265146511
2011,Federal,Onshore,Louisiana,Beauregard,"22011","",Gas (mcf),71
2011,Federal,Onshore,Montana,Fergus,"30027","",Gas (mcf),26833
2011,Federal,Onshore,Louisiana,Beauregard,"22011","",Oil (bbl),35
2011,Federal,Onshore,Arkansas,Franklin,"05047","",Gas (mcf),203027
2011,Federal,Onshore,Arkansas,Faulkner,"05045","",Gas (mcf),336769
2011,Federal,Onshore,Montana,Wibaux,"30109","",Oil (bbl),124744
2011,Mixed Exploratory,Onshore,New Mexico,Rio Arriba,"35039","",Gas (mcf),62280
2011,Federal,Onshore,Oklahoma,Blaine,"40011","",Gas (mcf),325800
2011,Federal,Onshore,Oklahoma,Blaine,"40011","",Oil (bbl),3115
2011,Federal,Onshore,Wyoming,Park,"56029","",Gas (mcf),5781926
2011,Federal,Onshore,Colorado,Logan,"08075","",Oil (bbl),1596
2011,Federal,Onshore,Oklahoma,Canadian,"40017","",Oil (bbl),2735
2011,Federal,Onshore,Oklahoma,Canadian,"40017","",Gas (mcf),270627
2011,Federal,Onshore,Arkansas,Johnson,"05071","",Gas (mcf),422037
2011,Federal,Onshore,Kansas,Grant,"20067","",Gas (mcf),105706
2011,Federal,Onshore,Montana,Dawson,"30021","",Gas (mcf),16479
2011,Federal,Onshore,Montana,Dawson,"30021","",Oil (bbl),192688
2011,Federal,Onshore,Montana,Custer,"30017","",Gas (mcf),25533
2011,Federal,Onshore,Arkansas,Logan,"05083","",Gas (mcf),6906440
2011,Federal,Onshore,Kansas,Hamilton,"20075","",Gas (mcf),45817
2011,Federal,Onshore,Montana,Garfield,"30033","",Oil (bbl),2168
2011,Federal,Onshore,Utah,Utah,"49049","",Gas (mcf),28036
2011,Federal,Onshore,Oklahoma,Coal,"40029","",Oil (bbl),1125
2011,Federal,Onshore,Oklahoma,Coal,"40029","",Gas (mcf),1169117
2011,Federal,Onshore,Montana,Chouteau,"30015","",Gas (mcf),156431
2011,Federal,Onshore,Oklahoma,Comanche,"40031","",Oil (bbl),900
2011,Federal,Onshore,Arkansas,Pope,"05115","",Gas (mcf),315983
2011,Federal,Onshore,North Dakota,Oliver,"38065","",Coal (ton),940060
2011,Federal,Onshore,Wyoming,Park,"56029","",Oil (bbl),4442072
2011,Mixed Exploratory,Onshore,Wyoming,Lincoln,"56023","",Oil (bbl),4504
2011,Mixed Exploratory,Onshore,Wyoming,Lincoln,"56023","",Gas (mcf),627116
2011,Federal,Onshore,Alabama,Escambia,"01053","",Gas (mcf),1081
2011,Federal,Onshore,Texas,Washington,"48477","",Oil (bbl),1590
2011,Mixed Exploratory,Onshore,Montana,Phillips,"30071","",Gas (mcf),6325
2011,Federal,Onshore,Alabama,Escambia,"01053","",Oil (bbl),8879
2011,Federal,Onshore,Arkansas,Crawford,"05033","",Gas (mcf),110192
2011,Federal,Onshore,Texas,Washington,"48477","",Gas (mcf),23806
2011,Federal,Onshore,Montana,Carter,"30011","",Gas (mcf),42555
2011,Federal,Onshore,Montana,Carter,"30011","",Oil (bbl),87008
2011,Mixed Exploratory,Onshore,Colorado,Garfield,"08045","",Gas (mcf),262369
2011,Mixed Exploratory,Onshore,Colorado,Garfield,"08045","",Oil (bbl),1953
2011,Federal,Onshore,North Dakota,Dunn,"38025","",Gas (mcf),981694
2011,Federal,Onshore,North Dakota,Dunn,"38025","",Oil (bbl),980935
2011,Federal,Onshore,Montana,Carbon,"30009","",Gas (mcf),1525346
2011,Federal,Onshore,Montana,Carbon,"30009","",Oil (bbl),448688
2011,Federal,Onshore,Kentucky,Whitley,"21235","",Gas (mcf),26095
2011,Federal,Offshore,"","","",Pacific,Gas (mcf),40766890
2011,Federal,Onshore,Montana,Glacier,"30035","",Oil (bbl),4545
2011,Federal,Onshore,Montana,Glacier,"30035","",Gas (mcf),8821
2011,Federal,Onshore,Arkansas,Sebastian,"05131","",Gas (mcf),3536348
2011,Mixed Exploratory,Onshore,Wyoming,Carbon,"56007","",Gas (mcf),319103
2011,Federal,Onshore,Oklahoma,Custer,"40039","",Oil (bbl),2999
2011,Federal,Onshore,Oklahoma,Custer,"40039","",Gas (mcf),222506
2011,Federal,Onshore,Arkansas,Van Buren,"05141","",Gas (mcf),2457087
2011,Mixed Exploratory,Onshore,Wyoming,Carbon,"56007","",Oil (bbl),3741
2011,Federal,Onshore,Oklahoma,Beckham,"40009","",Gas (mcf),491179
2011,Federal,Onshore,Oklahoma,Beckham,"40009","",Oil (bbl),584
2011,Federal,Onshore,Illinois,Fayette,"17051","",Oil (bbl),11
2011,Federal,Onshore,Kentucky,Pike,"21195","",Gas (mcf),44068
2011,Federal,Onshore,Montana,Blaine,"30005","",Gas (mcf),2812304
2011,Federal,Onshore,Montana,Blaine,"30005","",Oil (bbl),36792
2011,Federal,Onshore,Oklahoma,Dewey,"40043","",Oil (bbl),24714
2011,Federal,Onshore,Oklahoma,Dewey,"40043","",Gas (mcf),420934
2011,Federal,Onshore,Arkansas,White,"05145","",Gas (mcf),213841
2011,Federal,Onshore,North Dakota,Mercer,"38057","",Coal (ton),1201603
2011,Federal,Onshore,Montana,Big Horn,"30003","",Coal (ton),17146759
2011,Federal,Onshore,Montana,Big Horn,"30003","",Gas (mcf),3301972
2011,Mixed Exploratory,Onshore,California,San Luis Obispo,"06079","",Gas (mcf),3079
2011,Federal,Onshore,Arkansas,Yell,"05149","",Gas (mcf),662526
2011,Federal,Onshore,Arkansas,Conway,"05029","",Gas (mcf),1329558
2011,Federal,Onshore,Wyoming,Johnson,"56019","",Gas (mcf),236593022
2011,Federal,Onshore,Oklahoma,Ellis,"40045","",Oil (bbl),33659
2011,Federal,Onshore,Oklahoma,Ellis,"40045","",Gas (mcf),340047
2011,Mixed Exploratory,Onshore,California,San Luis Obispo,"06079","",Oil (bbl),1019
2011,Mixed Exploratory,Onshore,Utah,Duchesne,"49013","",Gas (mcf),14787
2011,Mixed Exploratory,Onshore,Utah,Duchesne,"49013","",Oil (bbl),8276
2011,Federal,Onshore,Colorado,Gunnison,"08051","",Oil (bbl),2
2011,Federal,Onshore,Montana,Hill,"30041","",Gas (mcf),312389
2011,Federal,Onshore,Mississippi,Wilkinson,"28157","",Gas (mcf),18
2011,Federal,Onshore,Mississippi,Wilkinson,"28157","",Oil (bbl),3777
2011,Federal,Onshore,Oklahoma,Garfield,"40047","",Oil (bbl),200
2011,Federal,Onshore,Oklahoma,Garfield,"40047","",Gas (mcf),59609
2011,Federal,Onshore,Arizona,Maricopa,"04013","",Salt (ton),301
2011,Federal,Onshore,Oklahoma,Beaver,"40007","",Gas (mcf),116969
2011,Federal,Onshore,Oklahoma,Beaver,"40007","",Oil (bbl),3192
2011,Federal,Onshore,Texas,Wheeler,"48483","",Oil (bbl),12
2011,Federal,Onshore,Texas,Wheeler,"48483","",Gas (mcf),3475
2011,Federal,Onshore,North Dakota,Renville,"38075","",Oil (bbl),31357
2011,Federal,Onshore,Mississippi,Wayne,"28153","",Gas (mcf),13539
2011,Federal,Onshore,Mississippi,Wayne,"28153","",Oil (bbl),51380
2011,Federal,Onshore,New Mexico,San Juan,"35045","",Oil (bbl),712887
2011,Mixed Exploratory,Onshore,Oklahoma,Major,"40093","",Gas (mcf),3717
2011,Mixed Exploratory,Onshore,Colorado,Rio Blanco,"08103","",Oil (bbl),5934
2011,Federal,Onshore,Kentucky,Morgan,"21175","",Gas (mcf),39
2011,Mixed Exploratory,Onshore,Oklahoma,Major,"40093","",Oil (bbl),134
2011,Federal,Onshore,Mississippi,Stone,"28131","",Gas (mcf),54212
2011,Federal,Onshore,New Mexico,San Juan,"35045","",Gas (mcf),356128660
2011,Federal,Onshore,Oklahoma,Garvin,"40049","",Oil (bbl),1659
2011,Federal,Onshore,Oklahoma,Garvin,"40049","",Gas (mcf),8757
2011,Federal,Onshore,California,Contra Costa,"06013","",Gas (mcf),2602
2011,Federal,Onshore,New Mexico,San Juan,"35045","",Coal (ton),2647417
2011,Federal,Onshore,North Dakota,Renville,"38075","",Gas (mcf),7102
2011,Federal,Onshore,Colorado,Gunnison,"08051","",Gas (mcf),744664
2011,Federal,Onshore,Colorado,Gunnison,"08051","",Coal (ton),8090935
2011,Federal,Onshore,Montana,Liberty,"30051","",Oil (bbl),9697
2011,Federal,Onshore,Montana,Liberty,"30051","",Gas (mcf),81060
2011,Federal,Onshore,Oklahoma,Grady,"40051","",Oil (bbl),1366
2011,Federal,Onshore,Oklahoma,Grady,"40051","",Gas (mcf),23003
2011,Federal,Onshore,Oklahoma,Greer,"40055","",Gas (mcf),4463
2011,Federal,Onshore,California,Fresno,"06019","",Oil (bbl),19647
2011,Federal,Onshore,Mississippi,Perry,"28111","",Gas (mcf),7536
2011,Federal,Onshore,Mississippi,Perry,"28111","",Oil (bbl),83994
2011,Federal,Onshore,California,Fresno,"06019","",Gas (mcf),254900
2011,Mixed Exploratory,Onshore,Colorado,Rio Blanco,"08103","",Gas (mcf),914418
2011,Federal,Onshore,Kentucky,Mccreary,"21147","",Gas (mcf),1480
2011,Mixed Exploratory,Onshore,New Mexico,Lea,"35025","",Oil (bbl),26473
2011,Mixed Exploratory,Onshore,New Mexico,Lea,"35025","",Gas (mcf),286266
2011,Native American,Onshore,"","","","",Cinders (ton),7648
2011,Native American,Onshore,"","","","",Copper concentrate (ton),40736
2011,Federal,Onshore,Arkansas,Columbia,"05027","",Gas (mcf),2775
2011,Federal,Onshore,Arkansas,Columbia,"05027","",Oil (bbl),3
2011,Federal,Onshore,Oklahoma,Atoka,"40005","",Gas (mcf),6611
2011,Federal,Onshore,Kentucky,Letcher,"21133","",Gas (mcf),502
2011,Native American,Onshore,"","","","",Gypsum (ton),338506
2011,Native American,Onshore,"","","","",Sand/gravel (cubic yards),9360
2011,Native American,Onshore,"","","","",Coal-bituminous-raw (ton),5245
2011,Federal,Onshore,Wyoming,Niobrara,"56027","",Gas (mcf),603444
2011,Federal,Onshore,Wyoming,Niobrara,"56027","",Oil (bbl),386726
2011,Native American,Onshore,"","","","",Coal (ton),21386569
2011,Federal,Onshore,Oklahoma,Harper,"40059","",Oil (bbl),88
2011,Federal,Onshore,Oklahoma,Harper,"40059","",Gas (mcf),46211
2011,Native American,Onshore,"","","","","Geothermal - electrical generation, kilowatt hours (kwh)",1021352
2011,Native American,Onshore,"","","","",Sand/gravel (ton),1956917
2011,Federal,Onshore,Texas,Wise,"48497","",Oil (bbl),65652
2011,Federal,Onshore,Montana,Musselshell,"30065","",Oil (bbl),5904
2011,Federal,Onshore,Mississippi,Pearl River,"28109","",Gas (mcf),351135
2011,Federal,Onshore,Mississippi,Pearl River,"28109","",Oil (bbl),11983
2011,Federal,Onshore,Oklahoma,Alfalfa,"40003","",Gas (mcf),239819
2011,Federal,Onshore,Oklahoma,Alfalfa,"40003","",Oil (bbl),1880
2011,Federal,Onshore,Texas,Wise,"48497","",Gas (mcf),1281759
2011,Federal,Onshore,North Dakota,Williams,"38105","",Oil (bbl),176623
2011,Federal,Onshore,New Mexico,Union,"35059","",Gas (mcf),2578591
2011,Federal,Onshore,California,Glenn,"06021","",Gas (mcf),8591
2011,Native American,Onshore,"","","","",Gas (mcf),305021619
2011,Native American,Onshore,"","","","",Oil (bbl),21590943
2011,Federal,Onshore,New Mexico,Lea,"35025","",Brine barrels (bbl),2000
2011,Federal,Onshore,Oklahoma,Haskell,"40061","",Gas (mcf),261066
2011,Federal,Onshore,New Mexico,Lea,"35025","",Gas (mcf),50806775
2011,Federal,Onshore,Oklahoma,Hughes,"40063","",Gas (mcf),1299
2011,Federal,Onshore,Mississippi,Monroe,"28095","",Gas (mcf),29016
2011,Federal,Onshore,Mississippi,Monroe,"28095","",Oil (bbl),67
2011,Federal,Onshore,New Mexico,Lea,"35025","",Oil (bbl),10481121
2011,Federal,Onshore,California,Imperial,"06025","","Geothermal - electrical generation, kilowatt hours (kwh)",569590383
2011,Federal,Onshore,California,Imperial,"06025","","Geothermal - electrical generation, other (mmbtu)",76320
2011,Federal,Onshore,North Dakota,Divide,"38023","",Gas (mcf),11742
2011,Federal,Onshore,North Dakota,Divide,"38023","",Oil (bbl),22889
2011,Federal,Onshore,Arkansas,Cleburne,"05023","",Gas (mcf),240404
2011,Federal,Onshore,Oklahoma,Kingfisher,"40073","",Oil (bbl),578
2011,Federal,Onshore,Oklahoma,Kingfisher,"40073","",Gas (mcf),44857
2011,Federal,Onshore,Mississippi,Lowndes,"28087","",Gas (mcf),65450
2011,Federal,Onshore,Mississippi,Lowndes,"28087","",Oil (bbl),289
2011,Federal,Onshore,Texas,Zapata,"48505","",Gas (mcf),283149
2011,Federal,Onshore,Montana,Petroleum,"30069","",Oil (bbl),11010
2011,Federal,Onshore,Mississippi,Lawrence,"28077","",Gas (mcf),128
2011,Federal,Onshore,North Dakota,Williams,"38105","",Gas (mcf),281210
2011,Federal,Onshore,Ohio,Washington,"39167","",Gas (mcf),35886
2011,Federal,Onshore,Ohio,Washington,"39167","",Oil (bbl),1514
2011,Federal,Onshore,Wyoming,Johnson,"56019","",Oil (bbl),748436
2012,Federal,Onshore,Oklahoma,Garvin,"40049","",Gas (mcf),7884
2012,Federal,Offshore,"","","",Alaska,Oil (bbl),719721
2012,Federal,Offshore,"","","",Alaska,Gas (mcf),23975865
2012,Federal,Offshore,"","","",Gulf of Mexico,Oil (bbl),456992496
2012,Federal,Offshore,"","","",Gulf of Mexico,Gas (mcf),1577353976
2012,Federal,Offshore,"","","",Gulf of Mexico,Salt (ton),17291
2012,Federal,Offshore,"","","",Pacific,Oil (bbl),17826285
2012,Federal,Offshore,"","","",Pacific,Gas (mcf),30152533
2012,Federal,Onshore,Alaska,Kenai (Post),"02122","",Oil (bbl),236326
2012,Federal,Onshore,Alaska,Kenai (Post),"02122","",Gas (mcf),5632042
2012,Federal,Onshore,Alaska,Tyonek,"02122","",Gas (mcf),8422228
2012,Federal,Onshore,Alabama,Baldwin,"01003","",Oil (bbl),19
2012,Federal,Onshore,Alabama,Baldwin,"01003","",Gas (mcf),40434
2012,Federal,Onshore,Alabama,Choctaw,"01023","",Oil (bbl),15
2012,Federal,Onshore,Alabama,Covington,"01039","",Oil (bbl),15887
2012,Federal,Onshore,Alabama,Escambia,"01053","",Oil (bbl),9485
2012,Federal,Onshore,Alabama,Fayette,"01057","",Gas (mcf),2437
2012,Federal,Onshore,Alabama,Fayette,"01057","",Coal (ton),2126436
2012,Federal,Onshore,Alabama,Jefferson,"01073","",Coal (ton),20258
2012,Federal,Onshore,Alabama,Lamar,"01075","",Oil (bbl),793
2012,Federal,Onshore,Alabama,Lamar,"01075","",Gas (mcf),510
2012,Federal,Onshore,Alabama,Mobile,"01097","",Oil (bbl),5111
2012,Federal,Onshore,Alabama,Mobile,"01097","",Gas (mcf),667
2012,Federal,Onshore,Alabama,Tuscaloosa,"01125","",Gas (mcf),498060
2012,Federal,Onshore,Arkansas,Cleburne,"05023","",Gas (mcf),401339
2012,Federal,Onshore,Arkansas,Columbia,"05027","",Oil (bbl),2
2012,Federal,Onshore,Arkansas,Columbia,"05027","",Gas (mcf),2601
2012,Federal,Onshore,Arkansas,Conway,"05029","",Gas (mcf),1789006
2012,Federal,Onshore,Arkansas,Crawford,"05033","",Gas (mcf),103578
2012,Federal,Onshore,Arkansas,Faulkner,"05045","",Gas (mcf),245903
2012,Federal,Onshore,Arkansas,Franklin,"05047","",Gas (mcf),186349
2012,Federal,Onshore,Arkansas,Johnson,"05071","",Gas (mcf),368588
2012,Federal,Onshore,Arkansas,Logan,"05083","",Gas (mcf),5659097
2012,Federal,Onshore,Arkansas,Pope,"05115","",Gas (mcf),216008
2012,Federal,Onshore,Arkansas,Sebastian,"05131","",Gas (mcf),3278025
2012,Federal,Onshore,Arkansas,Van Buren,"05141","",Gas (mcf),2352214
2012,Federal,Onshore,Arkansas,White,"05145","",Gas (mcf),223162
2012,Federal,Onshore,Arkansas,Yell,"05149","",Gas (mcf),586679
2012,Federal,Onshore,Arizona,Maricopa,"04013","",Salt (ton),474
2012,Federal,Onshore,California,Contra Costa,"06013","",Oil (bbl),1
2012,Federal,Onshore,California,Contra Costa,"06013","",Gas (mcf),2186
2012,Federal,Onshore,California,Fresno,"06019","",Oil (bbl),14304
2012,Federal,Onshore,California,Fresno,"06019","",Gas (mcf),131991
2012,Federal,Onshore,California,Glenn,"06021","",Gas (mcf),8068
2012,Federal,Onshore,California,Imperial,"06025","","Geothermal - electrical generation, kilowatt hours (kwh)",409572554
2012,Federal,Onshore,California,Inyo,"06027","","Geothermal - electrical generation, kilowatt hours (kwh)",336189438
2012,Federal,Onshore,California,Inyo,"06027","",Geothermal - sulfur (lton),3147
2012,Federal,Onshore,California,Kern,"06029","",Oil (bbl),14149923
2012,Federal,Onshore,California,Kern,"06029","",Gas (mcf),11653135
2012,Federal,Onshore,California,Kings,"06031","",Oil (bbl),37868
2012,Federal,Onshore,California,Kings,"06031","",Gas (mcf),137536
2012,Federal,Onshore,California,Lake,"06033","","Geothermal - electrical generation, thousands of pounds (klb)",20898866
2012,Federal,Onshore,California,Lassen,"06035","","Geothermal - direct utilization, millions of btus (mmbtu)",261771
2012,Federal,Onshore,California,Los Angeles,"06037","",Oil (bbl),467457
2012,Federal,Onshore,California,Los Angeles,"06037","",Gas (mcf),160254
2012,Federal,Onshore,California,Mono,"06051","","Geothermal - electrical generation, kilowatt hours (kwh)",166288431
2012,Federal,Onshore,California,Monterey,"06053","",Oil (bbl),13098
2012,Federal,Onshore,California,Monterey,"06053","",Gas (mcf),3181
2012,Federal,Onshore,California,Sacramento,"06067","",Oil (bbl),911
2012,Federal,Onshore,California,Sacramento,"06067","",Gas (mcf),450199
2012,Federal,Onshore,California,San Benito,"06069","",Oil (bbl),393
2012,Federal,Onshore,California,San Benito,"06069","",Gas (mcf),60
2012,Federal,Onshore,California,San Bernardino,"06071","",Boric acid (ton),27834
2012,Federal,Onshore,California,San Bernardino,"06071","",Salt (ton),127336
2012,Federal,Onshore,California,San Bernardino,"06071","",Borax-pentahydrate (ton),67680
2012,Federal,Onshore,California,San Bernardino,"06071","",Soda ash (ton),752776
2012,Federal,Onshore,California,San Bernardino,"06071","",Sodium bi-carbonate (ton),18612
2012,Federal,Onshore,California,San Bernardino,"06071","",Borax-decahydrate (ton),53771
2012,Federal,Onshore,California,San Bernardino,"06071","",Anhydrous sodium sulfate (ton),145003
2012,Federal,Onshore,California,San Joaquin,"06077","",Gas (mcf),3307
2012,Federal,Onshore,California,San Luis Obispo,"06079","",Oil (bbl),8694
2012,Federal,Onshore,California,San Luis Obispo,"06079","",Gas (mcf),11000
2012,Federal,Onshore,California,Solano,"06095","",Oil (bbl),4719
2012,Federal,Onshore,California,Solano,"06095","",Gas (mcf),2685680
