Month,Calendar Year,Land Class,Land Category,Commodity, Volume 
November,2014,Federal,Onshore,Gas Prod Vol (mcf)," 286,419,253 "
November,2014,Federal,Onshore,Oil Prod Vol (bbl)," 14,007,706 "
November,2014,Federal,Onshore,Coal Prod Vol (ton)," 34,749,343 "
November,2014,Native American,Onshore,Gas Prod Vol (mcf)," 26,293,798 "
November,2014,Native American,Onshore,Oil Prod Vol (bbl)," 5,312,197 "
November,2014,Native American,Onshore,Coal Prod Vol (ton)," 1,438,145 "
December,2014,Federal,Offshore,Gas Prod Vol (mcf)," 113,023,884 "
December,2014,Federal,Offshore,Oil Prod Vol (bbl)," 46,728,295 "
December,2014,Federal,Onshore,Gas Prod Vol (mcf)," 293,717,350 "
December,2014,Federal,Onshore,Oil Prod Vol (bbl)," 14,964,689 "
December,2014,Federal,Onshore,Coal Prod Vol (ton)," 34,896,430 "
December,2014,Native American,Onshore,Gas Prod Vol (mcf)," 27,043,127 "
December,2014,Native American,Onshore,Oil Prod Vol (bbl)," 5,371,810 "
December,2014,Native American,Onshore,Coal Prod Vol (ton)," 1,610,645 "
January,2015,Federal,Offshore,Gas Prod Vol (mcf)," 113,368,533 "
January,2015,Federal,Offshore,Oil Prod Vol (bbl)," 46,704,328 "
January,2015,Federal,Onshore,Gas Prod Vol (mcf)," 289,194,124 "
January,2015,Federal,Onshore,Oil Prod Vol (bbl)," 14,924,864 "
January,2015,Federal,Onshore,Coal Prod Vol (ton)," 35,837,786 "
January,2015,Native American,Onshore,Gas Prod Vol (mcf)," 26,700,328 "
January,2015,Native American,Onshore,Oil Prod Vol (bbl)," 5,417,995 "
January,2015,Native American,Onshore,Coal Prod Vol (ton)," 1,534,367 "
February,2015,Federal,Offshore,Gas Prod Vol (mcf)," 100,575,793 "
February,2015,Federal,Offshore,Oil Prod Vol (bbl)," 42,328,032 "
February,2015,Federal,Onshore,Gas Prod Vol (mcf)," 263,520,820 "
February,2015,Federal,Onshore,Oil Prod Vol (bbl)," 13,887,032 "
February,2015,Federal,Onshore,Coal Prod Vol (ton)," 30,718,492 "
February,2015,Native American,Onshore,Gas Prod Vol (mcf)," 24,059,895 "
February,2015,Native American,Onshore,Oil Prod Vol (bbl)," 5,048,577 "
February,2015,Native American,Onshore,Coal Prod Vol (ton)," 1,558,406 "
March,2015,Federal,Offshore,Gas Prod Vol (mcf)," 101,933,459 "
March,2015,Federal,Offshore,Oil Prod Vol (bbl)," 44,235,889 "
March,2015,Federal,Onshore,Gas Prod Vol (mcf)," 295,312,192 "
March,2015,Federal,Onshore,Oil Prod Vol (bbl)," 16,054,170 "
March,2015,Federal,Onshore,Coal Prod Vol (ton)," 32,855,558 "
March,2015,Native American,Onshore,Gas Prod Vol (mcf)," 27,015,841 "
March,2015,Native American,Onshore,Oil Prod Vol (bbl)," 5,591,122 "
March,2015,Native American,Onshore,Coal Prod Vol (ton)," 1,441,836 "
April,2015,Federal,Offshore,Gas Prod Vol (mcf)," 113,011,179 "
April,2015,Federal,Offshore,Oil Prod Vol (bbl)," 46,465,744 "
April,2015,Federal,Onshore,Gas Prod Vol (mcf)," 288,283,187 "
April,2015,Federal,Onshore,Oil Prod Vol (bbl)," 15,656,700 "
April,2015,Federal,Onshore,Coal Prod Vol (ton)," 28,846,112 "
April,2015,Native American,Onshore,Gas Prod Vol (mcf)," 25,730,871 "
April,2015,Native American,Onshore,Oil Prod Vol (bbl)," 5,039,866 "
April,2015,Native American,Onshore,Coal Prod Vol (ton)," 1,541,307 "
May,2015,Federal,Offshore,Gas Prod Vol (mcf)," 117,142,653 "
May,2015,Federal,Offshore,Oil Prod Vol (bbl)," 45,003,421 "
May,2015,Federal,Onshore,Gas Prod Vol (mcf)," 292,941,369 "
May,2015,Federal,Onshore,Oil Prod Vol (bbl)," 15,829,760 "
May,2015,Federal,Onshore,Coal Prod Vol (ton)," 27,400,394 "
May,2015,Native American,Onshore,Gas Prod Vol (mcf)," 26,389,335 "
May,2015,Native American,Onshore,Oil Prod Vol (bbl)," 5,090,733 "
May,2015,Native American,Onshore,Coal Prod Vol (ton)," 1,799,151 "
June,2015,Federal,Offshore,Gas Prod Vol (mcf)," 109,720,005 "
June,2015,Federal,Offshore,Oil Prod Vol (bbl)," 43,143,702 "
June,2015,Federal,Onshore,Gas Prod Vol (mcf)," 283,822,630 "
June,2015,Federal,Onshore,Oil Prod Vol (bbl)," 15,370,862 "
June,2015,Federal,Onshore,Coal Prod Vol (ton)," 28,418,282 "
June,2015,Native American,Onshore,Gas Prod Vol (mcf)," 25,203,758 "
June,2015,Native American,Onshore,Oil Prod Vol (bbl)," 5,120,547 "
June,2015,Native American,Onshore,Coal Prod Vol (ton)," 1,698,264 "
July,2015,Federal,Offshore,Gas Prod Vol (mcf)," 121,188,044 "
July,2015,Federal,Offshore,Oil Prod Vol (bbl)," 49,229,007 "
July,2015,Federal,Onshore,Gas Prod Vol (mcf)," 290,150,684 "
July,2015,Federal,Onshore,Oil Prod Vol (bbl)," 15,374,402 "
July,2015,Federal,Onshore,Coal Prod Vol (ton)," 32,434,763 "
July,2015,Native American,Onshore,Gas Prod Vol (mcf)," 27,166,029 "
July,2015,Native American,Onshore,Oil Prod Vol (bbl)," 5,557,770 "
July,2015,Native American,Onshore,Coal Prod Vol (ton)," 1,528,851 "
August,2015,Federal,Offshore,Gas Prod Vol (mcf)," 123,314,265 "
August,2015,Federal,Offshore,Oil Prod Vol (bbl)," 51,147,491 "
August,2015,Federal,Onshore,Gas Prod Vol (mcf)," 290,307,823 "
August,2015,Federal,Onshore,Oil Prod Vol (bbl)," 15,348,634 "
August,2015,Federal,Onshore,Coal Prod Vol (ton)," 35,097,309 "
August,2015,Native American,Onshore,Gas Prod Vol (mcf)," 27,158,896 "
August,2015,Native American,Onshore,Oil Prod Vol (bbl)," 5,531,025 "
August,2015,Native American,Onshore,Coal Prod Vol (ton)," 1,671,527 "
September,2015,Federal,Offshore,Gas Prod Vol (mcf)," 120,441,529 "
September,2015,Federal,Offshore,Oil Prod Vol (bbl)," 50,452,516 "
September,2015,Federal,Onshore,Gas Prod Vol (mcf)," 282,096,826 "
September,2015,Federal,Onshore,Oil Prod Vol (bbl)," 14,696,955 "
September,2015,Federal,Onshore,Coal Prod Vol (ton)," 32,645,633 "
September,2015,Native American,Onshore,Gas Prod Vol (mcf)," 26,168,958 "
September,2015,Native American,Onshore,Oil Prod Vol (bbl)," 5,227,576 "
September,2015,Native American,Onshore,Coal Prod Vol (ton)," 1,660,818 "
October,2015,Federal,Offshore,Gas Prod Vol (mcf)," 115,302,180 "
October,2015,Federal,Offshore,Oil Prod Vol (bbl)," 49,586,305 "
October,2015,Federal,Onshore,Gas Prod Vol (mcf)," 290,203,253 "
October,2015,Federal,Onshore,Oil Prod Vol (bbl)," 14,937,712 "
October,2015,Federal,Onshore,Coal Prod Vol (ton)," 34,933,375 "
October,2015,Native American,Onshore,Gas Prod Vol (mcf)," 27,765,251 "
October,2015,Native American,Onshore,Oil Prod Vol (bbl)," 5,420,062 "
October,2015,Native American,Onshore,Coal Prod Vol (ton)," 1,590,550 "
November,2015,Federal,Offshore,Gas Prod Vol (mcf)," 105,588,645 "
November,2015,Federal,Offshore,Oil Prod Vol (bbl)," 46,341,443 "
November,2015,Federal,Onshore,Gas Prod Vol (mcf)," 282,250,567 "
November,2015,Federal,Onshore,Oil Prod Vol (bbl)," 14,641,888 "
November,2015,Federal,Onshore,Coal Prod Vol (ton)," 31,907,688 "
November,2015,Native American,Onshore,Gas Prod Vol (mcf)," 27,108,067 "
November,2015,Native American,Onshore,Oil Prod Vol (bbl)," 5,341,079 "
November,2015,Native American,Onshore,Coal Prod Vol (ton)," 1,236,781 "
December,2015,Federal,Offshore,Gas Prod Vol (mcf)," 112,562,781 "
December,2015,Federal,Offshore,Oil Prod Vol (bbl)," 50,386,806 "
December,2015,Federal,Onshore,Gas Prod Vol (mcf)," 283,837,680 "
December,2015,Federal,Onshore,Oil Prod Vol (bbl)," 14,135,195 "
December,2015,Federal,Onshore,Coal Prod Vol (ton)," 24,654,378 "
December,2015,Native American,Onshore,Gas Prod Vol (mcf)," 27,586,341 "
December,2015,Native American,Onshore,Oil Prod Vol (bbl)," 5,356,303 "
December,2015,Native American,Onshore,Coal Prod Vol (ton)," 1,228,030 "
January,2016,Federal,Offshore,Gas Prod Vol (mcf)," 109,568,584 "
January,2016,Federal,Offshore,Oil Prod Vol (bbl)," 50,020,200 "
January,2016,Federal,Onshore,Gas Prod Vol (mcf)," 277,937,629 "
January,2016,Federal,Onshore,Oil Prod Vol (bbl)," 14,156,013 "
January,2016,Federal,Onshore,Coal Prod Vol (ton)," 22,385,252 "
January,2016,Native American,Onshore,Gas Prod Vol (mcf)," 27,501,928 "
January,2016,Native American,Onshore,Oil Prod Vol (bbl)," 5,237,576 "
January,2016,Native American,Onshore,Coal Prod Vol (ton)," 1,216,479 "
February,2016,Federal,Offshore,Gas Prod Vol (mcf)," 101,488,565 "
February,2016,Federal,Offshore,Oil Prod Vol (bbl)," 45,505,050 "
February,2016,Federal,Onshore,Gas Prod Vol (mcf)," 261,973,216 "
February,2016,Federal,Onshore,Oil Prod Vol (bbl)," 13,631,390 "
February,2016,Federal,Onshore,Coal Prod Vol (ton)," 21,437,741 "
February,2016,Native American,Onshore,Gas Prod Vol (mcf)," 25,800,602 "
February,2016,Native American,Onshore,Oil Prod Vol (bbl)," 4,808,645 "
February,2016,Native American,Onshore,Coal Prod Vol (ton)," 1,100,191 "
March,2016,Federal,Offshore,Gas Prod Vol (mcf)," 111,857,271 "
March,2016,Federal,Offshore,Oil Prod Vol (bbl)," 50,565,023 "
March,2016,Federal,Onshore,Gas Prod Vol (mcf)," 283,132,500 "
March,2016,Federal,Onshore,Oil Prod Vol (bbl)," 14,523,398 "
March,2016,Federal,Onshore,Coal Prod Vol (ton)," 20,238,449 "
March,2016,Native American,Onshore,Gas Prod Vol (mcf)," 27,744,693 "
March,2016,Native American,Onshore,Oil Prod Vol (bbl)," 5,354,598 "
March,2016,Native American,Onshore,Coal Prod Vol (ton)," 1,349,184 "
April,2016,Federal,Offshore,Gas Prod Vol (mcf)," 102,053,631 "
April,2016,Federal,Offshore,Oil Prod Vol (bbl)," 47,768,826 "
April,2016,Federal,Onshore,Gas Prod Vol (mcf)," 270,476,566 "
April,2016,Federal,Onshore,Oil Prod Vol (bbl)," 13,773,209 "
April,2016,Federal,Onshore,Coal Prod Vol (ton)," 18,209,082 "
April,2016,Native American,Onshore,Gas Prod Vol (mcf)," 26,458,336 "
April,2016,Native American,Onshore,Oil Prod Vol (bbl)," 4,928,566 "
April,2016,Native American,Onshore,Coal Prod Vol (ton)," 701,080 "
May,2016,Federal,Offshore,Gas Prod Vol (mcf)," 111,068,243 "
May,2016,Federal,Offshore,Oil Prod Vol (bbl)," 50,008,166 "
May,2016,Federal,Onshore,Gas Prod Vol (mcf)," 272,267,335 "
May,2016,Federal,Onshore,Oil Prod Vol (bbl)," 13,859,821 "
May,2016,Federal,Onshore,Coal Prod Vol (ton)," 17,466,152 "
May,2016,Native American,Onshore,Gas Prod Vol (mcf)," 27,007,250 "
May,2016,Native American,Onshore,Oil Prod Vol (bbl)," 4,902,448 "
May,2016,Native American,Onshore,Coal Prod Vol (ton)," 1,022,304 "
June,2016,Federal,Offshore,Gas Prod Vol (mcf)," 97,957,790 "
June,2016,Federal,Offshore,Oil Prod Vol (bbl)," 47,084,648 "
June,2016,Federal,Onshore,Gas Prod Vol (mcf)," 266,719,355 "
June,2016,Federal,Onshore,Oil Prod Vol (bbl)," 13,318,312 "
June,2016,Federal,Onshore,Coal Prod Vol (ton)," 24,182,132 "
June,2016,Native American,Onshore,Gas Prod Vol (mcf)," 25,619,029 "
June,2016,Native American,Onshore,Oil Prod Vol (bbl)," 4,691,666 "
June,2016,Native American,Onshore,Coal Prod Vol (ton)," 956,567 "
July,2016,Federal,Offshore,Gas Prod Vol (mcf)," 103,309,483 "
July,2016,Federal,Offshore,Oil Prod Vol (bbl)," 49,149,480 "
July,2016,Federal,Onshore,Gas Prod Vol (mcf)," 261,241,791 "
July,2016,Federal,Onshore,Oil Prod Vol (bbl)," 13,848,713 "
July,2016,Federal,Onshore,Coal Prod Vol (ton)," 23,325,633 "
July,2016,Native American,Onshore,Gas Prod Vol (mcf)," 26,215,584 "
July,2016,Native American,Onshore,Oil Prod Vol (bbl)," 4,947,809 "
July,2016,Native American,Onshore,Coal Prod Vol (ton)," 976,850 "
August,2016,Federal,Offshore,Gas Prod Vol (mcf)," 106,372,277 "
August,2016,Federal,Offshore,Oil Prod Vol (bbl)," 50,732,184 "
August,2016,Federal,Onshore,Gas Prod Vol (mcf)," 264,040,574 "
August,2016,Federal,Onshore,Oil Prod Vol (bbl)," 13,633,496 "
August,2016,Federal,Onshore,Coal Prod Vol (ton)," 29,500,444 "
August,2016,Native American,Onshore,Gas Prod Vol (mcf)," 26,725,474 "
August,2016,Native American,Onshore,Oil Prod Vol (bbl)," 4,812,058 "
August,2016,Native American,Onshore,Coal Prod Vol (ton)," 1,385,942 "
September,2016,Federal,Offshore,Gas Prod Vol (mcf)," 98,150,271 "
September,2016,Federal,Offshore,Oil Prod Vol (bbl)," 45,793,924 "
September,2016,Federal,Onshore,Gas Prod Vol (mcf)," 268,385,472 "
September,2016,Federal,Onshore,Oil Prod Vol (bbl)," 13,128,398 "
September,2016,Federal,Onshore,Coal Prod Vol (ton)," 27,801,819 "
September,2016,Native American,Onshore,Gas Prod Vol (mcf)," 26,206,136 "
September,2016,Native American,Onshore,Oil Prod Vol (bbl)," 4,735,768 "
September,2016,Native American,Onshore,Coal Prod Vol (ton)," 1,093,319 "
October,2016,Federal,Offshore,Gas Prod Vol (mcf)," 104,778,293 "
October,2016,Federal,Offshore,Oil Prod Vol (bbl)," 50,359,020 "
October,2016,Federal,Onshore,Gas Prod Vol (mcf)," 280,871,025 "
October,2016,Federal,Onshore,Oil Prod Vol (bbl)," 14,234,266 "
October,2016,Federal,Onshore,Coal Prod Vol (ton)," 30,281,973 "
October,2016,Native American,Onshore,Gas Prod Vol (mcf)," 27,168,405 "
October,2016,Native American,Onshore,Oil Prod Vol (bbl)," 5,464,550 "
October,2016,Native American,Onshore,Coal Prod Vol (ton)," 1,317,886 "
November,2016,Federal,Offshore,Gas Prod Vol (mcf)," 102,108,655 "
November,2016,Federal,Offshore,Oil Prod Vol (bbl)," 51,136,270 "
November,2016,Federal,Onshore,Gas Prod Vol (mcf)," 269,071,489 "
November,2016,Federal,Onshore,Oil Prod Vol (bbl)," 13,658,086 "
November,2016,Federal,Onshore,Coal Prod Vol (ton)," 29,341,898 "
November,2016,Native American,Onshore,Gas Prod Vol (mcf)," 25,837,536 "
November,2016,Native American,Onshore,Oil Prod Vol (bbl)," 5,066,859 "
November,2016,Native American,Onshore,Coal Prod Vol (ton)," 1,334,842 "
December,2016,Federal,Offshore,Gas Prod Vol (mcf)," 108,062,308 "
December,2016,Federal,Offshore,Oil Prod Vol (bbl)," 54,384,661 "
December,2016,Federal,Onshore,Gas Prod Vol (mcf)," 273,123,603 "
December,2016,Federal,Onshore,Oil Prod Vol (bbl)," 13,734,353 "
December,2016,Federal,Onshore,Coal Prod Vol (ton)," 27,874,498 "
December,2016,Native American,Onshore,Gas Prod Vol (mcf)," 26,231,288 "
December,2016,Native American,Onshore,Oil Prod Vol (bbl)," 5,252,636 "
December,2016,Native American,Onshore,Coal Prod Vol (ton)," 1,275,026 "
January,2017,Federal,Offshore,Gas Prod Vol (mcf)," 106,371,569 "
January,2017,Federal,Offshore,Oil Prod Vol (bbl)," 54,837,729 "
January,2017,Federal,Onshore,Gas Prod Vol (mcf)," 267,943,315 "
January,2017,Federal,Onshore,Oil Prod Vol (bbl)," 13,799,908 "
January,2017,Federal,Onshore,Coal Prod Vol (ton)," 30,451,363 "
January,2017,Native American,Onshore,Gas Prod Vol (mcf)," 25,664,630 "
January,2017,Native American,Onshore,Oil Prod Vol (bbl)," 5,431,531 "
January,2017,Native American,Onshore,Coal Prod Vol (ton)," 1,386,837 "
February,2017,Federal,Offshore,Gas Prod Vol (mcf)," 93,082,910 "
February,2017,Federal,Offshore,Oil Prod Vol (bbl)," 49,591,639 "
February,2017,Federal,Onshore,Gas Prod Vol (mcf)," 244,286,644 "
February,2017,Federal,Onshore,Oil Prod Vol (bbl)," 13,135,532 "
February,2017,Federal,Onshore,Coal Prod Vol (ton)," 26,764,551 "
February,2017,Native American,Onshore,Gas Prod Vol (mcf)," 23,394,217 "
February,2017,Native American,Onshore,Oil Prod Vol (bbl)," 5,041,384 "
February,2017,Native American,Onshore,Coal Prod Vol (ton)," 1,270,347 "
March,2017,Federal,Offshore,Gas Prod Vol (mcf)," 106,321,286 "
March,2017,Federal,Offshore,Oil Prod Vol (bbl)," 55,601,947 "
March,2017,Federal,Onshore,Gas Prod Vol (mcf)," 274,619,711 "
March,2017,Federal,Onshore,Oil Prod Vol (bbl)," 14,974,528 "
March,2017,Federal,Onshore,Coal Prod Vol (ton)," 24,856,969 "
March,2017,Native American,Onshore,Gas Prod Vol (mcf)," 26,180,604 "
March,2017,Native American,Onshore,Oil Prod Vol (bbl)," 5,689,893 "
March,2017,Native American,Onshore,Coal Prod Vol (ton)," 994,299 "
April,2017,Federal,Offshore,Gas Prod Vol (mcf)," 95,310,966 "
April,2017,Federal,Offshore,Oil Prod Vol (bbl)," 50,482,825 "
April,2017,Federal,Onshore,Gas Prod Vol (mcf)," 267,088,938 "
April,2017,Federal,Onshore,Oil Prod Vol (bbl)," 14,576,557 "
April,2017,Federal,Onshore,Coal Prod Vol (ton)," 23,773,493 "
April,2017,Native American,Onshore,Gas Prod Vol (mcf)," 25,528,636 "
April,2017,Native American,Onshore,Oil Prod Vol (bbl)," 5,569,367 "
April,2017,Native American,Onshore,Coal Prod Vol (ton)," 1,006,718 "
May,2017,Federal,Offshore,Gas Prod Vol (mcf)," 99,387,051 "
May,2017,Federal,Offshore,Oil Prod Vol (bbl)," 52,785,896 "
May,2017,Federal,Onshore,Gas Prod Vol (mcf)," 270,256,959 "
May,2017,Federal,Onshore,Oil Prod Vol (bbl)," 15,487,524 "
May,2017,Federal,Onshore,Coal Prod Vol (ton)," 26,338,321 "
May,2017,Native American,Onshore,Gas Prod Vol (mcf)," 27,213,339 "
May,2017,Native American,Onshore,Oil Prod Vol (bbl)," 5,805,524 "
May,2017,Native American,Onshore,Coal Prod Vol (ton)," 1,133,016 "
June,2017,Federal,Offshore,Gas Prod Vol (mcf)," 90,631,538 "
June,2017,Federal,Offshore,Oil Prod Vol (bbl)," 49,430,561 "
June,2017,Federal,Onshore,Gas Prod Vol (mcf)," 263,885,532 "
June,2017,Federal,Onshore,Oil Prod Vol (bbl)," 14,325,538 "
June,2017,Federal,Onshore,Coal Prod Vol (ton)," 26,859,514 "
June,2017,Native American,Onshore,Gas Prod Vol (mcf)," 26,977,409 "
June,2017,Native American,Onshore,Oil Prod Vol (bbl)," 5,901,899 "
June,2017,Native American,Onshore,Coal Prod Vol (ton)," 1,211,408 "
July,2017,Federal,Offshore,Gas Prod Vol (mcf)," 97,839,271 "
July,2017,Federal,Offshore,Oil Prod Vol (bbl)," 55,000,595 "
July,2017,Federal,Onshore,Gas Prod Vol (mcf)," 271,625,014 "
July,2017,Federal,Onshore,Oil Prod Vol (bbl)," 15,127,846 "
July,2017,Federal,Onshore,Coal Prod Vol (ton)," 29,686,410 "
July,2017,Native American,Onshore,Gas Prod Vol (mcf)," 28,048,080 "
July,2017,Native American,Onshore,Oil Prod Vol (bbl)," 6,115,070 "
July,2017,Native American,Onshore,Coal Prod Vol (ton)," 920,473 "
August,2017,Federal,Offshore,Gas Prod Vol (mcf)," 92,785,861 "
August,2017,Federal,Offshore,Oil Prod Vol (bbl)," 53,807,564 "
August,2017,Federal,Onshore,Gas Prod Vol (mcf)," 271,160,374 "
August,2017,Federal,Onshore,Oil Prod Vol (bbl)," 15,686,023 "
August,2017,Federal,Onshore,Coal Prod Vol (ton)," 30,158,575 "
August,2017,Native American,Onshore,Gas Prod Vol (mcf)," 28,842,483 "
August,2017,Native American,Onshore,Oil Prod Vol (bbl)," 6,505,266 "
August,2017,Native American,Onshore,Coal Prod Vol (ton)," 1,203,341 "
September,2017,Federal,Offshore,Gas Prod Vol (mcf)," 88,478,499 "
September,2017,Federal,Offshore,Oil Prod Vol (bbl)," 51,299,085 "
September,2017,Federal,Onshore,Gas Prod Vol (mcf)," 267,565,549 "
September,2017,Federal,Onshore,Oil Prod Vol (bbl)," 16,059,845 "
September,2017,Federal,Onshore,Coal Prod Vol (ton)," 27,217,702 "
September,2017,Native American,Onshore,Gas Prod Vol (mcf)," 27,959,427 "
September,2017,Native American,Onshore,Oil Prod Vol (bbl)," 6,274,923 "
September,2017,Native American,Onshore,Coal Prod Vol (ton)," 958,857 "
October,2017,Federal,Offshore,Gas Prod Vol (mcf)," 80,366,430 "
October,2017,Federal,Offshore,Oil Prod Vol (bbl)," 46,471,683 "
October,2017,Federal,Onshore,Gas Prod Vol (mcf)," 277,144,444 "
October,2017,Federal,Onshore,Oil Prod Vol (bbl)," 16,995,189 "
October,2017,Federal,Onshore,Coal Prod Vol (ton)," 27,484,858 "
October,2017,Native American,Onshore,Gas Prod Vol (mcf)," 29,447,390 "
October,2017,Native American,Onshore,Oil Prod Vol (bbl)," 6,624,533 "
October,2017,Native American,Onshore,Coal Prod Vol (ton)," 1,123,323 "
November,2017,Federal,Offshore,Gas Prod Vol (mcf)," 81,786,392 "
November,2017,Federal,Offshore,Oil Prod Vol (bbl)," 51,449,089 "
November,2017,Federal,Onshore,Gas Prod Vol (mcf)," 271,334,065 "
November,2017,Federal,Onshore,Oil Prod Vol (bbl)," 16,796,944 "
November,2017,Federal,Onshore,Coal Prod Vol (ton)," 26,341,943 "
November,2017,Native American,Onshore,Gas Prod Vol (mcf)," 29,331,113 "
November,2017,Native American,Onshore,Oil Prod Vol (bbl)," 6,606,424 "
November,2017,Native American,Onshore,Coal Prod Vol (ton)," 1,147,396 "
December,2017,Federal,Offshore,Gas Prod Vol (mcf)," 78,480,058 "
December,2017,Federal,Offshore,Oil Prod Vol (bbl)," 49,115,768 "
December,2017,Federal,Onshore,Gas Prod Vol (mcf)," 283,155,090 "
December,2017,Federal,Onshore,Oil Prod Vol (bbl)," 17,934,158 "
December,2017,Federal,Onshore,Coal Prod Vol (ton)," 26,144,818 "
December,2017,Native American,Onshore,Gas Prod Vol (mcf)," 31,179,720 "
December,2017,Native American,Onshore,Oil Prod Vol (bbl)," 6,805,209 "
December,2017,Native American,Onshore,Coal Prod Vol (ton)," 1,361,183 "
January,2018,Federal,Offshore,Gas Prod Vol (mcf)," 79,016,519 "
January,2018,Federal,Offshore,Oil Prod Vol (bbl)," 51,241,032 "
January,2018,Federal,Onshore,Gas Prod Vol (mcf)," 281,174,923 "
January,2018,Federal,Onshore,Oil Prod Vol (bbl)," 17,525,848 "
January,2018,Federal,Onshore,Coal Prod Vol (ton)," 24,632,904 "
January,2018,Native American,Onshore,Gas Prod Vol (mcf)," 31,527,208 "
January,2018,Native American,Onshore,Oil Prod Vol (bbl)," 6,712,691 "
January,2018,Native American,Onshore,Coal Prod Vol (ton)," 1,354,891 "
February,2018,Federal,Offshore,Gas Prod Vol (mcf)," 74,931,897 "
February,2018,Federal,Offshore,Oil Prod Vol (bbl)," 48,387,732 "
February,2018,Federal,Onshore,Gas Prod Vol (mcf)," 254,942,152 "
February,2018,Federal,Onshore,Oil Prod Vol (bbl)," 16,576,397 "
February,2018,Federal,Onshore,Coal Prod Vol (ton)," 25,195,995 "
February,2018,Native American,Onshore,Gas Prod Vol (mcf)," 28,560,861 "
February,2018,Native American,Onshore,Oil Prod Vol (bbl)," 5,916,785 "
February,2018,Native American,Onshore,Coal Prod Vol (ton)," 701,497 "
March,2018,Federal,Offshore,Gas Prod Vol (mcf)," 84,070,523 "
March,2018,Federal,Offshore,Oil Prod Vol (bbl)," 53,328,598 "
March,2018,Federal,Onshore,Gas Prod Vol (mcf)," 283,906,988 "
March,2018,Federal,Onshore,Oil Prod Vol (bbl)," 18,712,234 "
March,2018,Federal,Onshore,Coal Prod Vol (ton)," 25,653,837 "
March,2018,Native American,Onshore,Gas Prod Vol (mcf)," 33,097,784 "
March,2018,Native American,Onshore,Oil Prod Vol (bbl)," 7,009,258 "
March,2018,Native American,Onshore,Coal Prod Vol (ton)," 827,534 "
April,2018,Federal,Offshore,Gas Prod Vol (mcf)," 76,397,288 "
April,2018,Federal,Offshore,Oil Prod Vol (bbl)," 48,560,612 "
April,2018,Federal,Onshore,Gas Prod Vol (mcf)," 274,460,796 "
April,2018,Federal,Onshore,Oil Prod Vol (bbl)," 18,935,615 "
April,2018,Federal,Onshore,Coal Prod Vol (ton)," 22,154,981 "
April,2018,Native American,Onshore,Gas Prod Vol (mcf)," 32,971,358 "
April,2018,Native American,Onshore,Oil Prod Vol (bbl)," 7,472,312 "
April,2018,Native American,Onshore,Coal Prod Vol (ton)," 815,363 "
May,2018,Federal,Offshore,Gas Prod Vol (mcf)," 78,906,829 "
May,2018,Federal,Offshore,Oil Prod Vol (bbl)," 48,110,731 "
May,2018,Federal,Onshore,Gas Prod Vol (mcf)," 280,611,751 "
May,2018,Federal,Onshore,Oil Prod Vol (bbl)," 19,446,995 "
May,2018,Federal,Onshore,Coal Prod Vol (ton)," 22,509,973 "
May,2018,Native American,Onshore,Gas Prod Vol (mcf)," 33,740,238 "
May,2018,Native American,Onshore,Oil Prod Vol (bbl)," 7,701,128 "
May,2018,Native American,Onshore,Coal Prod Vol (ton)," 1,223,737 "
June,2018,Federal,Offshore,Gas Prod Vol (mcf)," 79,127,954 "
June,2018,Federal,Offshore,Oil Prod Vol (bbl)," 50,368,138 "
June,2018,Federal,Onshore,Gas Prod Vol (mcf)," 268,334,891 "
June,2018,Federal,Onshore,Oil Prod Vol (bbl)," 18,439,837 "
June,2018,Federal,Onshore,Coal Prod Vol (ton)," 24,851,719 "
June,2018,Native American,Onshore,Gas Prod Vol (mcf)," 32,641,223 "
June,2018,Native American,Onshore,Oil Prod Vol (bbl)," 7,233,271 "
June,2018,Native American,Onshore,Coal Prod Vol (ton)," 1,024,930 "
July,2018,Federal,Offshore,Gas Prod Vol (mcf)," 92,152,778 "
July,2018,Federal,Offshore,Oil Prod Vol (bbl)," 58,348,140 "
July,2018,Federal,Onshore,Gas Prod Vol (mcf)," 280,928,765 "
July,2018,Federal,Onshore,Oil Prod Vol (bbl)," 19,604,388 "
July,2018,Federal,Onshore,Coal Prod Vol (ton)," 26,629,804 "
July,2018,Native American,Onshore,Gas Prod Vol (mcf)," 33,096,404 "
July,2018,Native American,Onshore,Oil Prod Vol (bbl)," 7,245,925 "
July,2018,Native American,Onshore,Coal Prod Vol (ton)," 1,200,779 "
August,2018,Federal,Offshore,Gas Prod Vol (mcf)," 98,058,558 "
August,2018,Federal,Offshore,Oil Prod Vol (bbl)," 61,082,825 "
August,2018,Federal,Onshore,Gas Prod Vol (mcf)," 283,717,734 "
August,2018,Federal,Onshore,Oil Prod Vol (bbl)," 21,019,223 "
August,2018,Federal,Onshore,Coal Prod Vol (ton)," 27,555,964 "
August,2018,Native American,Onshore,Gas Prod Vol (mcf)," 33,534,181 "
August,2018,Native American,Onshore,Oil Prod Vol (bbl)," 7,436,283 "
August,2018,Native American,Onshore,Coal Prod Vol (ton)," 1,444,528 "
September,2018,Federal,Offshore,Gas Prod Vol (mcf)," 88,571,147 "
September,2018,Federal,Offshore,Oil Prod Vol (bbl)," 54,370,471 "
September,2018,Federal,Onshore,Gas Prod Vol (mcf)," 275,814,313 "
September,2018,Federal,Onshore,Oil Prod Vol (bbl)," 21,267,436 "
